59,13,ANBUB,BULLEN BAY,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
60,13,ANBUS,BUSHIRIBANA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
61,13,ANCRB,"CARACAS BAY, CURACAO",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
62,13,ANCUR,CURACAO/HATO APT,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
63,13,ANEMM,EMMASTAD,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
64,13,ANEUX,ST EUSTATIUS,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
65,13,ANFUI,FUIK BAY,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
66,13,ANKRA,"KRALENDIJK, BONAIRE",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
67,13,ANORJ,"ORANJESTAD, ARUBA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
68,13,ANRIN,"RINCON, BONAIRE",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
69,13,ANSAB,SABA IS,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
70,13,ANSFG,ST MARTIN,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
71,13,ANSMB,ST MICHIELS BAY,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
72,13,ANSNL,"SAN NICOLAAS, ARUBA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
73,13,ANSXM,ST MAARTEN,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
74,13,ANWIL,"WILLEMSTAD, CURACAO",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
75,13,ANZZZ,O P NETHERLANDS ANTILLES,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
76,14,AOAMZ,AMBRIZ,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
77,14,AOBDD,BARRA DO DANCE,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
78,14,AOBDT,BAIA DOS TIGRES,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
79,14,AOBUG,BENGUELA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
80,14,AOCAB,CABINDA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
81,14,AOCAV,CAZOMBO,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
82,14,AODGR,DOMBE GRANDE,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
83,14,AOJMB,JAMBA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
84,14,AOLAA,LANDANA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
85,14,AOLAD,LUANDA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
86,14,AOLIE,LIEURA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
87,14,AOLOB,LOBITO,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
88,14,AOLUC,LUCIRA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
89,14,AOMEG,MALANGE,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
90,14,AOMSZ,MOCAMEDES (MOSSAMEDES),f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
91,14,AONOE,NOVO REDONDO,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
92,14,AOPBN,PORTO AMBOIM,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
93,14,AOPLE,PORTO ALEXANDRE,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
94,14,AOSAZ,SAN ANTONIO DO ZAIRE,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
95,14,AOZZZ,O P ANGOLA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
96,15,AQMCM,MCMURDO,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
97,15,AQPLM,PALMER,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
98,15,AQZZZ,O P ANTARCTICA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
99,16,ARAEP,BUENOS AIRES-AEROPARQUE APT,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
100,16,ARAFA,SAN RAFAEL,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
101,16,ARAOL,PASO DE LOS LIBRES,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
102,16,ARARR,ALTO RIO SENGUERR,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
103,16,ARBHI,BAHIA BLANCA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
104,16,ARBQS,BARRANQUERAS,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
105,16,ARBRC,SAN CARLOS DE BARILOCHE,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
106,16,ARBUE,BUENOS AIRES,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
107,16,ARCLC,CALETA CORDOBA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
108,16,ARCLO,CALETA OLIVIA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
109,16,ARCMP,CAMPANA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
110,16,ARCNQ,CORRIENTES,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
111,16,ARCOC,CONCORDIA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
112,16,ARCOL,COLON,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
113,16,ARCOR,CORDOBA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
114,16,ARCOU,CONCEPCION DEL URUGUAY,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
115,16,ARCRD,COMODORO RIVADAVIA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
116,16,ARCTC,CATAMARCA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
117,16,ARDME,DIAMANTE,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
118,16,AREQS,ESQUEL,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
119,16,AREZE,BUENOS AIRES-EZEIZA APT,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
120,16,ARFMA,FORMOSA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
121,16,ARGGS,GOBERNADOR GREGORES,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
122,16,ARGHU,GUALEGUAYCHU,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
123,16,ARGPO,GENERAL PICO,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
124,16,ARIBY,IBICUY,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
125,16,ARIGR,IGUAZU,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
126,16,ARING,LAGO ARGENTINO,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
127,16,ARIRJ,LA RIOJA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
128,16,ARJSM,JOSE DE SAN MARTIN,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
129,16,ARJUJ,JUJUY,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
130,16,ARLPG,LA PLATA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
131,16,ARLUQ,SAN LUIS,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
132,16,ARMDN,PUERTO MADRYN,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
133,16,ARMDQ,MAR DEL PLATA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
