230,18,0,INN,INNSBRUCK,2023-01-25 10:05:35,2023-01-25 10:05:35,
231,18,0,KLU,KLAGENFURT,2023-01-25 10:05:35,2023-01-25 10:05:35,
232,18,0,LNZ,LINZ,2023-01-25 10:05:35,2023-01-25 10:05:35,
233,18,0,SZG,SLAZBURG,2023-01-25 10:05:35,2023-01-25 10:05:35,
234,18,0,VDD,VIENNA VIENNA DANUBEPIER HOV,2023-01-25 10:05:35,2023-01-25 10:05:35,
235,18,0,VIE,VIENNA,2023-01-25 10:05:35,2023-01-25 10:05:35,
236,18,0,AUT,AUSTRIA,2023-01-25 10:05:35,2023-01-25 10:05:35,
237,19,0,AAB,ARRABURY,2023-01-25 10:05:35,2023-01-25 10:05:35,
238,19,0,ABG,"ABINGDON,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
239,19,0,ABH,"ALPHA,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
240,19,0,ABM,"BAMAGA,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
241,19,0,ABX,"ALBURY,WA",2023-01-25 10:05:35,2023-01-25 10:05:35,
242,19,0,ADL,ADELAIDE,2023-01-25 10:05:35,2023-01-25 10:05:35,
243,19,0,ADO,"ANDAMOOKA,SA",2023-01-25 10:05:35,2023-01-25 10:05:35,
244,19,0,AGW,"AGNEW,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
245,19,0,AGY,ARGYLE DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
246,19,0,ALH,"ALBANY,WA",2023-01-25 10:05:35,2023-01-25 10:05:35,
247,19,0,AMT,AMATA,2023-01-25 10:05:35,2023-01-25 10:05:35,
248,19,0,AMX,AMMAROO,2023-01-25 10:05:35,2023-01-25 10:05:35,
249,19,0,ANZ,ANGAS DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
250,19,0,ARD,"ARDROSSAN,SA",2023-01-25 10:05:35,2023-01-25 10:05:35,
251,19,0,ARM,"ARMIDALE,NS",2023-01-25 10:05:35,2023-01-25 10:05:35,
252,19,0,ARY,ARARAT,2023-01-25 10:05:35,2023-01-25 10:05:35,
253,19,0,ASP,ALICE SPRINGS,2023-01-25 10:05:35,2023-01-25 10:05:35,
254,19,0,ATY,ATY NAME,2023-01-25 10:05:35,2023-01-25 10:05:35,
255,19,0,AUD,AUGUSTUS DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
256,19,0,AUU,AURUKUN MISSION,2023-01-25 10:05:35,2023-01-25 10:05:35,
257,19,0,AVG,AUVERGNE,2023-01-25 10:05:35,2023-01-25 10:05:35,
258,19,0,AVV,AVALON,2023-01-25 10:05:35,2023-01-25 10:05:35,
259,19,0,AWN,ALTON DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
260,19,0,AWP,AUSTRAL DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
261,19,0,AXC,"ARAMAC,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
262,19,0,AXL,"ALEXANDRIA,NT",2023-01-25 10:05:35,2023-01-25 10:05:35,
263,19,0,AYD,ALROY DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
264,19,0,AYL,ANTHONY LAGOON,2023-01-25 10:05:35,2023-01-25 10:05:35,
265,19,0,AYQ,"AYERS ROCK,NT",2023-01-25 10:05:35,2023-01-25 10:05:35,
266,19,0,AYR,AYR,2023-01-25 10:05:35,2023-01-25 10:05:35,
267,19,0,BCH,"BEACHPORT,SA",2023-01-25 10:05:35,2023-01-25 10:05:35,
268,19,0,BCI,"BARCALDINE,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
269,19,0,BCZ,BICKERTON ISLAND,2023-01-25 10:05:35,2023-01-25 10:05:35,
270,19,0,BDB,"BUNDABERG,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
271,19,0,BDW,BEDFORD DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
272,19,0,BEE,BEAGLE BAY,2023-01-25 10:05:35,2023-01-25 10:05:35,
273,19,0,BEL,BELLBAY,2023-01-25 10:05:35,2023-01-25 10:05:35,
274,19,0,BEO,NEWCASTLE BELMONT,2023-01-25 10:05:35,2023-01-25 10:05:35,
275,19,0,BEU,BEDOURIE,2023-01-25 10:05:35,2023-01-25 10:05:35,
276,19,0,BFC,BLOOMFIELD,2023-01-25 10:05:35,2023-01-25 10:05:35,
277,19,0,BHQ,"BROKEN HILL,NS",2023-01-25 10:05:35,2023-01-25 10:05:35,
278,19,0,BHS,"BATHURST,NS",2023-01-25 10:05:35,2023-01-25 10:05:35,
279,19,0,BHT,BRIGHTON DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
280,19,0,BIP,"BULIMBA,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
281,19,0,BIW,BILLILUNA,2023-01-25 10:05:35,2023-01-25 10:05:35,
282,19,0,BKP,BARKLY DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
283,19,0,BKQ,"BLACKALL,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
284,19,0,BLN,BENALLA,2023-01-25 10:05:35,2023-01-25 10:05:35,
285,19,0,BLS,"BOLLON,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
286,19,0,BLT,"BLACKWATER,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
287,19,0,BME,"BROOME,WA",2023-01-25 10:05:35,2023-01-25 10:05:35,
288,19,0,BMP,"BRAMPTON,QL",2023-01-25 10:05:35,2023-01-25 10:05:35,
